,title,num_comments,grade,price,district,type,num_bedrooms,num_beds,num_toilets,num_people_can_in,labels,district_en,popularity,price level,type_new,ownership,price_group2,price level2,apartment,share
1571,【base苏河】静安区49㎡简约单间居室，地铁直达，近人民广场，步行可达大悦城,5,4.8,450,静安区,整套酒店式公寓,1,1,1.0,2,"['灵活取消', '行李寄存', '自助入住', '近地铁站', '可以停车']",Jing'an,7.725301979683681,relatively expensive,Hotel,The Whole House,group5,relatively expensive,Non-apartment,Shared
1572,【亲密空间*蜜域】精致浪漫体验公寓 28层一室一厅套房,19,4.8,450,静安区,整套酒店式公寓,1,1,1.0,2,"['自助入住', '近地铁站', '夜景', '落地窗', '可以停车']",Jing'an,14.133307099998913,relatively expensive,Hotel,The Whole House,group5,relatively expensive,Non-apartment,Shared
1573,【陆家嘴整租小院】近地铁/有院/商场环绕/直达外滩南京东西路/虹桥浦东机场/地铁2、4、6、9号,5,5.0,435,浦东新区,整套公寓型住宅,2,2,1.0,4,"['超赞房东', '可开发票', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Pudong,8.047189562170502,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1574,W HOUSE 躺着看外滩 艺术之家,43,4.3,435,虹口区,整套公寓型住宅,1,1,1.0,2,"['近地铁站', '可以做饭', '浴缸']",Hongkou,16.173160497482318,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1575,大两室 财大 复旦 肺科医院 长海医院 国正中心 五角场商圈 10号线地铁 采光棒,4,5.0,446,杨浦区,整套公寓,2,2,1.0,4,"['超赞房东', '可开发票', '可以做饭']",Yangpu,6.931471805599453,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1576,Galaxy·翡冷翠【瑞金医院田子坊淮海路新天地】地铁陕西南路 老上海弄堂复式轻奢新古典网红LOFT,2,4.5,448,黄浦区,整套公寓,1,2,1.5,2,"['自助入住', '近地铁站', '可以做饭']",Huangpu,3.119162312519754,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1577,【五斗匠·院落】已消毒|儿童医院|13号线|国家会展中心|上海外国语大学|虹桥火车站虹桥机场|迪士尼,27,4.9,448,普陀区,整套公寓型住宅,2,3,1.0,6,"['超赞房东', '可开发票', '灵活取消', '行李寄存', '自助入住', '近地铁站']",Putuo,16.149600643421213,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1578,【小复式整租】内环边南码头滨江落地窗投影音响浴缸精致轻奢智能风双床loft,11,4.9,448,浦东新区,整套LOFT,2,2,1.0,3,"['可开发票', '灵活取消', '自助入住', '近地铁站', '可以做饭', '浴缸']",Pudong,11.749686836712018,relatively expensive,LOFT,The Whole House,group5,relatively expensive,Non-apartment,Shared
1579,绿野仙踪，外滩智能江景两居LOFT公寓,1,5.0,448,虹口区,整套公寓型住宅,2,2,1.0,4,"['可开发票', '近地铁站', '可以做饭', '夜景']",Hongkou,0.0,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1580,鹿头舍x四和花园 静安寺中心温馨文艺公寓独享朝南阳光大空间 近雕塑公园赏花 地铁站步行10分钟,16,4.4,438,静安区,整套公寓型住宅,1,1,1.5,4,"['灵活取消', '行李寄存', '自助入住', '近地铁站', '可以做饭', '可以停车']",Jing'an,12.199390377855037,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1581,【base苏河】静安区49㎡简约单间居室，地铁直达，近人民广场，步行可达大悦城,5,4.8,438,静安区,整套酒店式公寓,1,1,1.0,2,"['灵活取消', '行李寄存', '自助入住', '近地铁站', '可以停车']",Jing'an,7.725301979683681,relatively expensive,Hotel,The Whole House,group5,relatively expensive,Non-apartment,Shared
1582,大两室 财大 复旦 肺科医院 长海医院 国正中心 五角场商圈 10号线地铁 采光棒,4,5.0,438,杨浦区,整套公寓,2,2,1.0,4,"['超赞房东', '可开发票', '可以做饭']",Yangpu,6.931471805599453,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1583,【霞飞】老上海怀旧风情巨幕投影大床房带公共庭院露台 新天地•思南公馆•瑞金医院•淮海中路商圈百年洋房,21,5.0,430,黄浦区,公寓里的独立房间,0,1,1.5,2,"['超赞房东', '可开发票', '行李寄存', '近地铁站', '可以做饭', '投影仪']",Huangpu,15.222612188617115,relatively expensive,Apartment,Indivual Room,group5,relatively expensive,Apartment,Not Shared
1584,【浮点·拾憶】景区中心/独栋临河/早餐·拿铁·手冲·茶，温暖总是都在,100,4.8,430,青浦区,整套公寓型住宅,2,2,2.0,3,"['超赞房东', '灵活取消', '行李寄存', '自助入住', '免费停车', '可以做饭']",Qingpu,22.10481689274284,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1585,新房超值优惠/中铁中环广场/近汶水路地铁站/静安体育中心/市北工业园区/大润发总部/家庭影院超大一居,12,5.0,449,静安区,整套公寓型住宅,1,1,1.0,3,"['落地窗', '投影仪']",Jing'an,12.424533248940001,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1586,【静安寺】【新天地】【人民广场】【南京西路】【上海站】市中心设计精美夜景公寓--步行5分钟地铁站,14,5.0,438,普陀区,整套公寓型住宅,2,2,1.0,4,"['超赞房东', '行李寄存', '自助入住', '近地铁站', '可以做饭', '夜景']",Putuo,13.195286648076292,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1587,愈宿二期～澄星 洞穴风 星空天窗 投影 浴缸 泳池 设计师别墅 迪士尼接送,14,5.0,446,浦东新区,整套别墅,1,1,1.0,2,"['超赞房东', '可开发票', '灵活取消', '行李寄存', '免费停车', '花园或后院']",Pudong,13.195286648076292,relatively expensive,Villa,The Whole House,group5,relatively expensive,Non-apartment,Shared
1588,《爱尚·逸家》百年同济，精致两房，40平私家院落。入校零距离—考验，留学，交换生的福音。,12,4.8,449,杨浦区,整套公寓,2,2,1.0,4,"['可开发票', '行李寄存', '自助入住', '可以做饭', '花园或后院', '可以停车']",Yangpu,11.9275519189824,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1589,Spacious 1 bedroom apt in the heart of Jing’an,1,5.0,450,静安区,整套公寓型住宅,1,1,1.0,2,"['灵活取消', '近地铁站', '可以做饭', '可携宠物', '允许吸烟']",Jing'an,0.0,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1590,近上音·瑞金五官中山医院·坐落于襄阳南路上的朝南落地窗小公寓·可住2人·电磁炉·烘干机,1,5.0,450,徐汇区,整套酒店式公寓,1,1,1.0,2,"['可开发票', '自助入住', '近地铁站', '可以做饭', '可以停车']",Xuhui,0.0,relatively expensive,Hotel,The Whole House,group5,relatively expensive,Non-apartment,Shared
1591,【城宿·倒带】L2、12、13号线南京西路地铁站｜超大浴缸｜超感投影｜零距离上海展览中心｜可做饭,81,4.8,450,静安区,整套公寓型住宅,1,1,1.0,2,"['超赞房东', '可开发票', '自助入住', '近地铁站', '可以做饭', '浴缸']",Jing'an,21.093355942427706,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1592,【独风雅】4.7.9号地铁线肇嘉浜路/东安路地铁口斜对面&北欧两房两厅,11,4.9,450,徐汇区,整套公寓,2,3,1.0,5,"['可开发票', '自助入住', '近地铁站', '可以做饭', '可以停车']",Xuhui,11.749686836712018,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1593,鹿头舍x晴天 宽敞明亮大一居 朝南 户外桌椅陕西南路地铁站1&10&12号线 新乐潮牌一条街逛吃胜地,29,4.3,435,徐汇区,整套公寓型住宅,1,1,1.0,2,"['灵活取消', '自助入住', '近地铁站', '可以做饭', '可携宠物', '可以停车']",Xuhui,14.479372068941839,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1594,「岑中归月 」星空顶榻榻米|巨幕投影|泡浴|写真|含早|迪士尼接送|近2/11号线地铁直达东方明珠,69,4.9,435,浦东新区,民居里的独立房间,1,2,1.0,3,"['超赞房东', '爱彼迎专享', '免费停车', '可以做饭', '供应早餐']",Pudong,20.747121872526574,relatively expensive,Bungalow,Indivual Room,group5,relatively expensive,Non-apartment,Not Shared
1595,【STAY01】近9号线九亭地铁站/可做饭大窗轻奢Loft/金地广场/虹桥枢纽可接/近国家会展中心,4,5.0,450,松江区,整套LOFT,1,1,1.0,2,"['超赞房东', '可开发票', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Songjiang,6.931471805599453,relatively expensive,LOFT,The Whole House,group5,relatively expensive,Non-apartment,Shared
1596,新房超值优惠/中铁中环广场/近汶水路地铁站/静安体育中心/市北工业园区/大润发总部/家庭影院超大一居,12,5.0,450,静安区,整套公寓型住宅,1,1,1.0,3,"['落地窗', '投影仪']",Jing'an,12.424533248940001,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1597,愈宿二期～澄星 洞穴风 星空天窗 投影 浴缸 泳池 设计师别墅 迪士尼接送,14,5.0,450,浦东新区,整套别墅,1,1,1.0,2,"['超赞房东', '可开发票', '灵活取消', '行李寄存', '免费停车', '花园或后院']",Pudong,13.195286648076292,relatively expensive,Villa,The Whole House,group5,relatively expensive,Non-apartment,Shared
1598,近上音·瑞金五官中山医院·坐落于襄阳南路上的朝南落地窗小公寓·可住2人·电磁炉·烘干机,1,5.0,442,徐汇区,整套酒店式公寓,1,1,1.0,2,"['可开发票', '自助入住', '近地铁站', '可以做饭', '可以停车']",Xuhui,0.0,relatively expensive,Hotel,The Whole House,group5,relatively expensive,Non-apartment,Shared
1599,【城宿·倒带】L2、12、13号线南京西路地铁站｜超大浴缸｜超感投影｜零距离上海展览中心｜可做饭,81,4.8,438,静安区,整套公寓型住宅,1,1,1.0,2,"['超赞房东', '可开发票', '自助入住', '近地铁站', '可以做饭', '浴缸']",Jing'an,21.093355942427706,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1600,【独风雅】4.7.9号地铁线肇嘉浜路/东安路地铁口斜对面&北欧两房两厅,11,4.9,454,徐汇区,整套公寓,2,3,1.0,5,"['可开发票', '自助入住', '近地铁站', '可以做饭', '可以停车']",Xuhui,11.749686836712018,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1601,鹿头舍x晴天 宽敞明亮大一居 朝南 户外桌椅陕西南路地铁站1&10&12号线 新乐潮牌一条街逛吃胜地,29,4.3,449,徐汇区,整套公寓型住宅,1,1,1.0,2,"['灵活取消', '自助入住', '近地铁站', '可以做饭', '可携宠物', '可以停车']",Xuhui,14.479372068941839,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1602,「岑中归月 」星空顶榻榻米|巨幕投影|泡浴|写真|含早|迪士尼接送|近2/11号线地铁直达东方明珠,69,4.9,450,浦东新区,民居里的独立房间,1,2,1.0,3,"['超赞房东', '爱彼迎专享', '免费停车', '可以做饭', '供应早餐']",Pudong,20.747121872526574,relatively expensive,Bungalow,Indivual Room,group5,relatively expensive,Non-apartment,Not Shared
1603,《爱尚·逸家》百年同济，精致两房，40平私家院落。入校零距离—考验，留学，交换生的福音。,12,4.8,435,杨浦区,整套公寓,2,2,1.0,4,"['可开发票', '行李寄存', '自助入住', '可以做饭', '花园或后院', '可以停车']",Yangpu,11.9275519189824,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1604,【霞飞】老上海怀旧风情巨幕投影大床房带公共庭院露台 新天地•思南公馆•瑞金医院•淮海中路商圈百年洋房,21,5.0,435,黄浦区,公寓里的独立房间,0,1,1.5,2,"['超赞房东', '可开发票', '行李寄存', '近地铁站', '可以做饭', '投影仪']",Huangpu,15.222612188617115,relatively expensive,Apartment,Indivual Room,group5,relatively expensive,Apartment,Not Shared
1605,【静安寺】【新天地】【人民广场】【南京西路】【上海站】市中心设计精美夜景公寓--步行5分钟地铁站,14,5.0,435,普陀区,整套公寓型住宅,2,2,1.0,4,"['超赞房东', '行李寄存', '自助入住', '近地铁站', '可以做饭', '夜景']",Putuo,13.195286648076292,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1606,Spacious 1 bedroom apt in the heart of Jing’an,1,5.0,435,静安区,整套公寓型住宅,1,1,1.0,2,"['灵活取消', '近地铁站', '可以做饭', '可携宠物', '允许吸烟']",Jing'an,0.0,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1607,【STAY01】近9号线九亭地铁站/可做饭大窗轻奢Loft/金地广场/虹桥枢纽可接/近国家会展中心,4,5.0,443,松江区,整套LOFT,1,1,1.0,2,"['超赞房东', '可开发票', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Songjiang,6.931471805599453,relatively expensive,LOFT,The Whole House,group5,relatively expensive,Non-apartment,Shared
1608,「一间森林」几木PLUS大床房 | 徐家汇、交通大学&上戏学院丨双地铁沿线、市中心商区丨性价比首选,1,3.0,443,虹口区,旅舍里的独立房间,1,1,1.0,2,"['灵活取消', '近地铁站']",Hongkou,0.0,relatively expensive,Hotel,Indivual Room,group5,relatively expensive,Non-apartment,Not Shared
1609,【美宿~唯庭·双床标准房】新华医院50米，8号线江浦路站步行两分钟，20分钟直达人民广场等核心区域,1,5.0,445,杨浦区,酒店式公寓里的独立房间,1,2,1.0,2,"['灵活取消', '行李寄存', '近地铁站', '小区环境好', '可以停车']",Yangpu,0.0,relatively expensive,Hotel,Indivual Room,group5,relatively expensive,Non-apartment,Not Shared
1610,轻奢简约中式大一室/落地窗/汶水路地铁站/进出方便停车方便,1,5.0,440,静安区,整套公寓型住宅,1,1,1.0,3,"['行李寄存', '自助入住', '花园或后院', '投影仪', '可携宠物', '允许吸烟']",Jing'an,0.0,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1611,R24 紧邻10号线水城路地铁口 魔都摩登美式复古宽敞两房 虹桥机场/火车站/国际舞蹈中心/民航医院,3,5.0,440,长宁区,整套公寓,2,3,1.0,4,"['可开发票', '自助入住', '近地铁站', '可以做饭', '小区环境好', '可以停车']",Changning,5.493061443340549,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1612,【懒悠悠管家民宿可长租·高安家】公董局首长老院子临淮海路邻中山医院步行至地铁3分钟直达东方明珠迪士尼,31,4.6,439,徐汇区,整套公寓型住宅,2,2,1.0,3,"['自助入住', '近地铁站', '可以做饭', '可携宠物', '可以停车']",Xuhui,15.796341140631672,relatively expensive,Apartment,The Whole House,group5,relatively expensive,Apartment,Shared
1613,11号线南翔站轻奢公寓/巨幕投影/南翔印象城/地铁直达迪士尼需两个房间请咨询,17,5.0,454,嘉定区,整套LOFT,2,2,1.0,2,"['超赞房东', '可开发票', '自助入住', '近地铁站', 'EV 充电桩', '落地窗']",Jiading,14.16606672028108,relatively expensive,LOFT,The Whole House,group5,relatively expensive,Non-apartment,Shared
1614,【迪趣满屋/芳华】免费接送浦东机场/川沙地铁站/迪士尼/含早餐/北欧风泳池度假别墅/休闲旅游度假首选,76,5.0,430,浦东新区,别墅里的独立房间,1,2,1.0,2,"['超赞房东', '提供接送机', '行李寄存', '自助入住', '免费停车', '可以做饭']",Pudong,21.653666701431654,relatively expensive,Villa,Indivual Room,group5,relatively expensive,Non-apartment,Not Shared
